"","game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_type","home_game_diff","away_game_diff","winner","loser"
"867","202002260MIA",2020-02-26,"7:30p","Minnesota Timberwolves",129,"Miami Heat",126,"",19600,"Regular Season",-3,3,"Minnesota Timberwolves","Miami Heat"
"868","202002260HOU",2020-02-26,"8:00p","Memphis Grizzlies",112,"Houston Rockets",140,"",18055,"Regular Season",28,-28,"Houston Rockets","Memphis Grizzlies"
"869","202002260SAS",2020-02-26,"8:30p","Dallas Mavericks",109,"San Antonio Spurs",103,"",18354,"Regular Season",-6,6,"Dallas Mavericks","San Antonio Spurs"
"870","202002260PHO",2020-02-26,"9:00p","Los Angeles Clippers",102,"Phoenix Suns",92,"",15157,"Regular Season",-10,10,"Los Angeles Clippers","Phoenix Suns"
"871","202002260UTA",2020-02-26,"10:30p","Boston Celtics",114,"Utah Jazz",103,"",18306,"Regular Season",-11,11,"Boston Celtics","Utah Jazz"
"872","202002270PHI",2020-02-27,"7:00p","New York Knicks",106,"Philadelphia 76ers",115,"",20175,"Regular Season",9,-9,"Philadelphia 76ers","New York Knicks"
"873","202002270IND",2020-02-27,"8:00p","Portland Trail Blazers",100,"Indiana Pacers",106,"",16872,"Regular Season",6,-6,"Indiana Pacers","Portland Trail Blazers"
"874","202002270OKC",2020-02-27,"8:00p","Sacramento Kings",108,"Oklahoma City Thunder",112,"",18203,"Regular Season",4,-4,"Oklahoma City Thunder","Sacramento Kings"
"875","202002270GSW",2020-02-27,"10:30p","Los Angeles Lakers",116,"Golden State Warriors",86,"",18064,"Regular Season",-30,30,"Los Angeles Lakers","Golden State Warriors"
"876","202002280ORL",2020-02-28,"7:00p","Minnesota Timberwolves",125,"Orlando Magic",136,"",18846,"Regular Season",11,-11,"Orlando Magic","Minnesota Timberwolves"
"877","202002280ATL",2020-02-28,"7:30p","Brooklyn Nets",118,"Atlanta Hawks",141,"",17034,"Regular Season",23,-23,"Atlanta Hawks","Brooklyn Nets"
"878","202002280TOR",2020-02-28,"7:30p","Charlotte Hornets",99,"Toronto Raptors",96,"",19800,"Regular Season",-3,3,"Charlotte Hornets","Toronto Raptors"
"879","202002280MEM",2020-02-28,"8:00p","Sacramento Kings",104,"Memphis Grizzlies",101,"",17794,"Regular Season",-3,3,"Sacramento Kings","Memphis Grizzlies"
"880","202002280MIA",2020-02-28,"8:00p","Dallas Mavericks",118,"Miami Heat",126,"",19704,"Regular Season",8,-8,"Miami Heat","Dallas Mavericks"
"881","202002280MIL",2020-02-28,"8:00p","Oklahoma City Thunder",86,"Milwaukee Bucks",133,"",18412,"Regular Season",47,-47,"Milwaukee Bucks","Oklahoma City Thunder"
"882","202002280NOP",2020-02-28,"8:00p","Cleveland Cavaliers",104,"New Orleans Pelicans",116,"",18304,"Regular Season",12,-12,"New Orleans Pelicans","Cleveland Cavaliers"
"883","202002280PHO",2020-02-28,"9:00p","Detroit Pistons",113,"Phoenix Suns",111,"",17142,"Regular Season",-2,2,"Detroit Pistons","Phoenix Suns"
"884","202002280UTA",2020-02-28,"9:00p","Washington Wizards",119,"Utah Jazz",129,"",18306,"Regular Season",10,-10,"Utah Jazz","Washington Wizards"
"885","202002280LAC",2020-02-28,"10:30p","Denver Nuggets",103,"Los Angeles Clippers",132,"",19068,"Regular Season",29,-29,"Los Angeles Clippers","Denver Nuggets"
"886","202002290NYK",2020-02-29,"5:00p","Chicago Bulls",115,"New York Knicks",125,"",19812,"Regular Season",10,-10,"New York Knicks","Chicago Bulls"
"887","202002290ATL",2020-02-29,"7:30p","Portland Trail Blazers",117,"Atlanta Hawks",129,"",17765,"Regular Season",12,-12,"Atlanta Hawks","Portland Trail Blazers"
"888","202002290MIA",2020-02-29,"7:30p","Brooklyn Nets",113,"Miami Heat",116,"",19600,"Regular Season",3,-3,"Miami Heat","Brooklyn Nets"
"889","202002290CLE",2020-02-29,"8:00p","Indiana Pacers",113,"Cleveland Cavaliers",104,"",19432,"Regular Season",-9,9,"Indiana Pacers","Cleveland Cavaliers"
"890","202002290MEM",2020-02-29,"8:00p","Los Angeles Lakers",88,"Memphis Grizzlies",105,"",17794,"Regular Season",17,-17,"Memphis Grizzlies","Los Angeles Lakers"
"891","202002290BOS",2020-02-29,"8:30p","Houston Rockets",111,"Boston Celtics",110,"OT",19156,"Regular Season",-1,1,"Houston Rockets","Boston Celtics"
"892","202002290SAS",2020-02-29,"8:30p","Orlando Magic",113,"San Antonio Spurs",114,"",18354,"Regular Season",1,-1,"San Antonio Spurs","Orlando Magic"
"893","202002290PHO",2020-02-29,"9:00p","Golden State Warriors",115,"Phoenix Suns",99,"",16395,"Regular Season",-16,16,"Golden State Warriors","Phoenix Suns"
"894","202003010CHO",2020-03-01,"1:00p","Milwaukee Bucks",93,"Charlotte Hornets",85,"",19149,"Regular Season",-8,8,"Milwaukee Bucks","Charlotte Hornets"
"895","202003010LAC",2020-03-01,"3:30p","Philadelphia 76ers",130,"Los Angeles Clippers",136,"",19068,"Regular Season",6,-6,"Los Angeles Clippers","Philadelphia 76ers"
"896","202003010MIN",2020-03-01,"3:30p","Dallas Mavericks",111,"Minnesota Timberwolves",91,"",18058,"Regular Season",-20,20,"Dallas Mavericks","Minnesota Timberwolves"
"897","202003010DEN",2020-03-01,"6:00p","Toronto Raptors",118,"Denver Nuggets",133,"",19777,"Regular Season",15,-15,"Denver Nuggets","Toronto Raptors"
"898","202003010SAC",2020-03-01,"6:00p","Detroit Pistons",100,"Sacramento Kings",106,"",17499,"Regular Season",6,-6,"Sacramento Kings","Detroit Pistons"
"899","202003010NOP",2020-03-01,"8:00p","Los Angeles Lakers",122,"New Orleans Pelicans",114,"",18547,"Regular Season",-8,8,"Los Angeles Lakers","New Orleans Pelicans"
"900","202003010GSW",2020-03-01,"8:30p","Washington Wizards",124,"Golden State Warriors",110,"",18064,"Regular Season",-14,14,"Washington Wizards","Golden State Warriors"
"901","202003020CLE",2020-03-02,"7:00p","Utah Jazz",126,"Cleveland Cavaliers",113,"",15453,"Regular Season",-13,13,"Utah Jazz","Cleveland Cavaliers"
"902","202003020NYK",2020-03-02,"7:00p","Houston Rockets",123,"New York Knicks",125,"",18142,"Regular Season",2,-2,"New York Knicks","Houston Rockets"
"903","202003020ORL",2020-03-02,"7:00p","Portland Trail Blazers",130,"Orlando Magic",107,"",18078,"Regular Season",-23,23,"Portland Trail Blazers","Orlando Magic"
"904","202003020ATL",2020-03-02,"7:30p","Memphis Grizzlies",127,"Atlanta Hawks",88,"",16207,"Regular Season",-39,39,"Memphis Grizzlies","Atlanta Hawks"
"905","202003020MIA",2020-03-02,"7:30p","Milwaukee Bucks",89,"Miami Heat",105,"",19600,"Regular Season",16,-16,"Miami Heat","Milwaukee Bucks"
"906","202003020CHI",2020-03-02,"8:00p","Dallas Mavericks",107,"Chicago Bulls",109,"",18407,"Regular Season",2,-2,"Chicago Bulls","Dallas Mavericks"
"907","202003020SAS",2020-03-02,"8:30p","Indiana Pacers",116,"San Antonio Spurs",111,"",17635,"Regular Season",-5,5,"Indiana Pacers","San Antonio Spurs"
"908","202003030CHO",2020-03-03,"7:00p","San Antonio Spurs",104,"Charlotte Hornets",103,"",12008,"Regular Season",-1,1,"San Antonio Spurs","Charlotte Hornets"
"909","202003030BOS",2020-03-03,"7:30p","Brooklyn Nets",129,"Boston Celtics",120,"OT",19156,"Regular Season",-9,9,"Brooklyn Nets","Boston Celtics"
"910","202003030NOP",2020-03-03,"8:00p","Minnesota Timberwolves",139,"New Orleans Pelicans",134,"",15264,"Regular Season",-5,5,"Minnesota Timberwolves","New Orleans Pelicans"
"911","202003030OKC",2020-03-03,"8:00p","Los Angeles Clippers",109,"Oklahoma City Thunder",94,"",18203,"Regular Season",-15,15,"Los Angeles Clippers","Oklahoma City Thunder"
"912","202003030DEN",2020-03-03,"9:00p","Golden State Warriors",116,"Denver Nuggets",100,"",19520,"Regular Season",-16,16,"Golden State Warriors","Denver Nuggets"
"913","202003030PHO",2020-03-03,"9:00p","Toronto Raptors",123,"Phoenix Suns",114,"",15553,"Regular Season",-9,9,"Toronto Raptors","Phoenix Suns"
"914","202003030LAL",2020-03-03,"10:00p","Philadelphia 76ers",107,"Los Angeles Lakers",120,"",18997,"Regular Season",13,-13,"Los Angeles Lakers","Philadelphia 76ers"
"915","202003030SAC",2020-03-03,"10:00p","Washington Wizards",126,"Sacramento Kings",133,"",16419,"Regular Season",7,-7,"Sacramento Kings","Washington Wizards"
"916","202003040CLE",2020-03-04,"7:00p","Boston Celtics",112,"Cleveland Cavaliers",106,"",16897,"Regular Season",-6,6,"Boston Celtics","Cleveland Cavaliers"
"917","202003040DET",2020-03-04,"7:00p","Oklahoma City Thunder",114,"Detroit Pistons",107,"",15138,"Regular Season",-7,7,"Oklahoma City Thunder","Detroit Pistons"
"918","202003040MIL",2020-03-04,"7:00p","Indiana Pacers",100,"Milwaukee Bucks",119,"",17695,"Regular Season",19,-19,"Milwaukee Bucks","Indiana Pacers"
"919","202003040BRK",2020-03-04,"7:30p","Memphis Grizzlies",118,"Brooklyn Nets",79,"",16941,"Regular Season",-39,39,"Memphis Grizzlies","Brooklyn Nets"
"920","202003040NYK",2020-03-04,"7:30p","Utah Jazz",112,"New York Knicks",104,"",16588,"Regular Season",-8,8,"Utah Jazz","New York Knicks"
"921","202003040MIA",2020-03-04,"7:30p","Orlando Magic",113,"Miami Heat",116,"",19600,"Regular Season",3,-3,"Miami Heat","Orlando Magic"
"922","202003040MIN",2020-03-04,"8:00p","Chicago Bulls",108,"Minnesota Timberwolves",115,"",13392,"Regular Season",7,-7,"Minnesota Timberwolves","Chicago Bulls"
"923","202003040DAL",2020-03-04,"9:30p","New Orleans Pelicans",123,"Dallas Mavericks",127,"OT",20459,"Regular Season",4,-4,"Dallas Mavericks","New Orleans Pelicans"
"924","202003040POR",2020-03-04,"10:00p","Washington Wizards",104,"Portland Trail Blazers",125,"",19393,"Regular Season",21,-21,"Portland Trail Blazers","Washington Wizards"
"925","202003050CHO",2020-03-05,"7:00p","Denver Nuggets",114,"Charlotte Hornets",112,"",13311,"Regular Season",-2,2,"Denver Nuggets","Charlotte Hornets"
"926","202003050HOU",2020-03-05,"8:00p","Los Angeles Clippers",120,"Houston Rockets",105,"",18055,"Regular Season",-15,15,"Los Angeles Clippers","Houston Rockets"
"927","202003050SAC",2020-03-05,"10:00p","Philadelphia 76ers",125,"Sacramento Kings",108,"",15485,"Regular Season",-17,17,"Philadelphia 76ers","Sacramento Kings"
"928","202003050GSW",2020-03-05,"10:30p","Toronto Raptors",121,"Golden State Warriors",113,"",18064,"Regular Season",-8,8,"Toronto Raptors","Golden State Warriors"
"929","202003060WAS",2020-03-06,"7:00p","Atlanta Hawks",112,"Washington Wizards",118,"",17856,"Regular Season",6,-6,"Washington Wizards","Atlanta Hawks"
"930","202003060BRK",2020-03-06,"7:30p","San Antonio Spurs",120,"Brooklyn Nets",139,"",16277,"Regular Season",19,-19,"Brooklyn Nets","San Antonio Spurs"
"931","202003060NYK",2020-03-06,"7:30p","Oklahoma City Thunder",126,"New York Knicks",103,"",19499,"Regular Season",-23,23,"Oklahoma City Thunder","New York Knicks"
"932","202003060CHI",2020-03-06,"8:00p","Indiana Pacers",108,"Chicago Bulls",102,"",20229,"Regular Season",-6,6,"Indiana Pacers","Chicago Bulls"
"933","202003060MIN",2020-03-06,"8:00p","Orlando Magic",132,"Minnesota Timberwolves",118,"",14315,"Regular Season",-14,14,"Orlando Magic","Minnesota Timberwolves"
"934","202003060NOP",2020-03-06,"8:00p","Miami Heat",104,"New Orleans Pelicans",110,"",18384,"Regular Season",6,-6,"New Orleans Pelicans","Miami Heat"
"935","202003060BOS",2020-03-06,"8:00p","Utah Jazz",99,"Boston Celtics",94,"",19156,"Regular Season",-5,5,"Utah Jazz","Boston Celtics"
"936","202003060DAL",2020-03-06,"8:30p","Memphis Grizzlies",96,"Dallas Mavericks",121,"",20370,"Regular Season",25,-25,"Dallas Mavericks","Memphis Grizzlies"
"937","202003060PHO",2020-03-06,"9:00p","Portland Trail Blazers",117,"Phoenix Suns",127,"",15522,"Regular Season",10,-10,"Phoenix Suns","Portland Trail Blazers"
"938","202003060LAL",2020-03-06,"10:30p","Milwaukee Bucks",103,"Los Angeles Lakers",113,"",18997,"Regular Season",10,-10,"Los Angeles Lakers","Milwaukee Bucks"
"939","202003070CHO",2020-03-07,"5:00p","Houston Rockets",99,"Charlotte Hornets",108,"",19159,"Regular Season",9,-9,"Charlotte Hornets","Houston Rockets"
"940","202003070DET",2020-03-07,"7:00p","Utah Jazz",111,"Detroit Pistons",105,"",16590,"Regular Season",-6,6,"Utah Jazz","Detroit Pistons"
"941","202003070CLE",2020-03-07,"7:30p","Denver Nuggets",102,"Cleveland Cavaliers",104,"",19432,"Regular Season",2,-2,"Cleveland Cavaliers","Denver Nuggets"
"942","202003070MEM",2020-03-07,"8:00p","Atlanta Hawks",101,"Memphis Grizzlies",118,"",17117,"Regular Season",17,-17,"Memphis Grizzlies","Atlanta Hawks"
"943","202003070GSW",2020-03-07,"8:30p","Philadelphia 76ers",114,"Golden State Warriors",118,"",18064,"Regular Season",4,-4,"Golden State Warriors","Philadelphia 76ers"
"944","202003070POR",2020-03-07,"10:00p","Sacramento Kings",123,"Portland Trail Blazers",111,"",19691,"Regular Season",-12,12,"Sacramento Kings","Portland Trail Blazers"
"945","202003080BRK",2020-03-08,"3:00p","Chicago Bulls",107,"Brooklyn Nets",110,"",15916,"Regular Season",3,-3,"Brooklyn Nets","Chicago Bulls"
"946","202003080MIN",2020-03-08,"3:30p","New Orleans Pelicans",120,"Minnesota Timberwolves",107,"",18978,"Regular Season",-13,13,"New Orleans Pelicans","Minnesota Timberwolves"
"947","202003080LAC",2020-03-08,"3:30p","Los Angeles Lakers",112,"Los Angeles Clippers",103,"",19068,"Regular Season",-9,9,"Los Angeles Lakers","Los Angeles Clippers"
"948","202003080BOS",2020-03-08,"6:00p","Oklahoma City Thunder",105,"Boston Celtics",104,"",19156,"Regular Season",-1,1,"Oklahoma City Thunder","Boston Celtics"
"949","202003080PHO",2020-03-08,"6:00p","Milwaukee Bucks",131,"Phoenix Suns",140,"",17282,"Regular Season",9,-9,"Phoenix Suns","Milwaukee Bucks"
"950","202003080WAS",2020-03-08,"7:00p","Miami Heat",100,"Washington Wizards",89,"",18135,"Regular Season",-11,11,"Miami Heat","Washington Wizards"
"951","202003080DAL",2020-03-08,"7:00p","Indiana Pacers",112,"Dallas Mavericks",109,"",20324,"Regular Season",-3,3,"Indiana Pacers","Dallas Mavericks"
"952","202003080HOU",2020-03-08,"7:00p","Orlando Magic",126,"Houston Rockets",106,"",18055,"Regular Season",-20,20,"Orlando Magic","Houston Rockets"
"953","202003080NYK",2020-03-08,"7:30p","Detroit Pistons",84,"New York Knicks",96,"",18361,"Regular Season",12,-12,"New York Knicks","Detroit Pistons"
"954","202003080CLE",2020-03-08,"7:30p","San Antonio Spurs",129,"Cleveland Cavaliers",132,"OT",17995,"Regular Season",3,-3,"Cleveland Cavaliers","San Antonio Spurs"
"955","202003080SAC",2020-03-08,"9:00p","Toronto Raptors",118,"Sacramento Kings",113,"",16449,"Regular Season",-5,5,"Toronto Raptors","Sacramento Kings"
"956","202003090ATL",2020-03-09,"7:30p","Charlotte Hornets",138,"Atlanta Hawks",143,"2OT",14399,"Regular Season",5,-5,"Atlanta Hawks","Charlotte Hornets"
"957","202003090DEN",2020-03-09,"9:00p","Milwaukee Bucks",95,"Denver Nuggets",109,"",19838,"Regular Season",14,-14,"Denver Nuggets","Milwaukee Bucks"
"958","202003090UTA",2020-03-09,"9:00p","Toronto Raptors",101,"Utah Jazz",92,"",18306,"Regular Season",-9,9,"Toronto Raptors","Utah Jazz"
"959","202003100WAS",2020-03-10,"7:00p","New York Knicks",115,"Washington Wizards",122,"",15048,"Regular Season",7,-7,"Washington Wizards","New York Knicks"
"960","202003100IND",2020-03-10,"7:00p","Boston Celtics",114,"Indiana Pacers",111,"",17053,"Regular Season",-3,3,"Boston Celtics","Indiana Pacers"
"961","202003100HOU",2020-03-10,"8:00p","Minnesota Timberwolves",111,"Houston Rockets",117,"",18055,"Regular Season",6,-6,"Houston Rockets","Minnesota Timberwolves"
"962","202003100SAS",2020-03-10,"8:00p","Dallas Mavericks",109,"San Antonio Spurs",119,"",18354,"Regular Season",10,-10,"San Antonio Spurs","Dallas Mavericks"
"963","202003100MEM",2020-03-10,"8:00p","Orlando Magic",120,"Memphis Grizzlies",115,"",15388,"Regular Season",-5,5,"Orlando Magic","Memphis Grizzlies"
"964","202003100CHI",2020-03-10,"8:00p","Cleveland Cavaliers",103,"Chicago Bulls",108,"",17837,"Regular Season",5,-5,"Chicago Bulls","Cleveland Cavaliers"
"965","202003100POR",2020-03-10,"10:00p","Phoenix Suns",105,"Portland Trail Blazers",121,"",19393,"Regular Season",16,-16,"Portland Trail Blazers","Phoenix Suns"
"966","202003100LAL",2020-03-10,"10:30p","Brooklyn Nets",104,"Los Angeles Lakers",102,"",18997,"Regular Season",-2,2,"Brooklyn Nets","Los Angeles Lakers"
"967","202003100GSW",2020-03-10,"10:30p","Los Angeles Clippers",131,"Golden State Warriors",107,"",18064,"Regular Season",-24,24,"Los Angeles Clippers","Golden State Warriors"
"968","202003110PHI",2020-03-11,"7:00p","Detroit Pistons",106,"Philadelphia 76ers",124,"",20172,"Regular Season",18,-18,"Philadelphia 76ers","Detroit Pistons"
"969","202003110ATL",2020-03-11,"7:30p","New York Knicks",136,"Atlanta Hawks",131,"OT",15393,"Regular Season",-5,5,"New York Knicks","Atlanta Hawks"
"970","202003110MIA",2020-03-11,"7:30p","Charlotte Hornets",109,"Miami Heat",98,"",19600,"Regular Season",-11,11,"Charlotte Hornets","Miami Heat"
"971","202003110DAL",2020-03-11,"8:00p","Denver Nuggets",97,"Dallas Mavericks",113,"",20302,"Regular Season",16,-16,"Dallas Mavericks","Denver Nuggets"
"972","202007300NOP",2020-07-30,"6:30p","Utah Jazz",106,"New Orleans Pelicans",104,"",0,"Regular Season",-2,2,"Utah Jazz","New Orleans Pelicans"
"973","202007300LAL",2020-07-30,"9:00p","Los Angeles Clippers",101,"Los Angeles Lakers",103,"",0,"Regular Season",2,-2,"Los Angeles Lakers","Los Angeles Clippers"
"974","202007310BRK",2020-07-31,"2:30p","Orlando Magic",128,"Brooklyn Nets",118,"",0,"Regular Season",-10,10,"Orlando Magic","Brooklyn Nets"
"975","202007310POR",2020-07-31,"4:00p","Memphis Grizzlies",135,"Portland Trail Blazers",140,"OT",0,"Regular Season",5,-5,"Portland Trail Blazers","Memphis Grizzlies"
"976","202007310WAS",2020-07-31,"4:00p","Phoenix Suns",125,"Washington Wizards",112,"",0,"Regular Season",-13,13,"Phoenix Suns","Washington Wizards"
"977","202007310MIL",2020-07-31,"6:30p","Boston Celtics",112,"Milwaukee Bucks",119,"",0,"Regular Season",7,-7,"Milwaukee Bucks","Boston Celtics"
"978","202007310SAS",2020-07-31,"8:00p","Sacramento Kings",120,"San Antonio Spurs",129,"",0,"Regular Season",9,-9,"San Antonio Spurs","Sacramento Kings"
"979","202007310DAL",2020-07-31,"9:00p","Houston Rockets",153,"Dallas Mavericks",149,"OT",0,"Regular Season",-4,4,"Houston Rockets","Dallas Mavericks"
"980","202008010DEN",2020-08-01,"1:00p","Miami Heat",125,"Denver Nuggets",105,"",0,"Regular Season",-20,20,"Miami Heat","Denver Nuggets"
"981","202008010OKC",2020-08-01,"3:30p","Utah Jazz",94,"Oklahoma City Thunder",110,"",0,"Regular Season",16,-16,"Oklahoma City Thunder","Utah Jazz"
"982","202008010LAC",2020-08-01,"6:00p","New Orleans Pelicans",103,"Los Angeles Clippers",126,"",0,"Regular Season",23,-23,"Los Angeles Clippers","New Orleans Pelicans"
"983","202008010IND",2020-08-01,"7:00p","Philadelphia 76ers",121,"Indiana Pacers",127,"",0,"Regular Season",6,-6,"Indiana Pacers","Philadelphia 76ers"
"984","202008010TOR",2020-08-01,"8:30p","Los Angeles Lakers",92,"Toronto Raptors",107,"",0,"Regular Season",15,-15,"Toronto Raptors","Los Angeles Lakers"
"985","202008020BRK",2020-08-02,"2:00p","Washington Wizards",110,"Brooklyn Nets",118,"",0,"Regular Season",8,-8,"Brooklyn Nets","Washington Wizards"
"986","202008020BOS",2020-08-02,"3:30p","Portland Trail Blazers",124,"Boston Celtics",128,"",0,"Regular Season",4,-4,"Boston Celtics","Portland Trail Blazers"
"987","202008020MEM",2020-08-02,"4:00p","San Antonio Spurs",108,"Memphis Grizzlies",106,"",0,"Regular Season",-2,2,"San Antonio Spurs","Memphis Grizzlies"
"988","202008020ORL",2020-08-02,"6:00p","Sacramento Kings",116,"Orlando Magic",132,"",0,"Regular Season",16,-16,"Orlando Magic","Sacramento Kings"
"989","202008020HOU",2020-08-02,"8:30p","Milwaukee Bucks",116,"Houston Rockets",120,"",0,"Regular Season",4,-4,"Houston Rockets","Milwaukee Bucks"
"990","202008020PHO",2020-08-02,"9:00p","Dallas Mavericks",115,"Phoenix Suns",117,"",0,"Regular Season",2,-2,"Phoenix Suns","Dallas Mavericks"
"991","202008030MIA",2020-08-03,"1:30p","Toronto Raptors",107,"Miami Heat",103,"",0,"Regular Season",-4,4,"Toronto Raptors","Miami Heat"
"992","202008030WAS",2020-08-03,"4:00p","Indiana Pacers",111,"Washington Wizards",100,"",0,"Regular Season",-11,11,"Indiana Pacers","Washington Wizards"
"993","202008030OKC",2020-08-03,"4:00p","Denver Nuggets",121,"Oklahoma City Thunder",113,"OT",0,"Regular Season",-8,8,"Denver Nuggets","Oklahoma City Thunder"
"994","202008030NOP",2020-08-03,"6:30p","Memphis Grizzlies",99,"New Orleans Pelicans",109,"",0,"Regular Season",10,-10,"New Orleans Pelicans","Memphis Grizzlies"
"995","202008030PHI",2020-08-03,"8:00p","San Antonio Spurs",130,"Philadelphia 76ers",132,"",0,"Regular Season",2,-2,"Philadelphia 76ers","San Antonio Spurs"
"996","202008030UTA",2020-08-03,"9:00p","Los Angeles Lakers",116,"Utah Jazz",108,"",0,"Regular Season",-8,8,"Los Angeles Lakers","Utah Jazz"
"997","202008040MIL",2020-08-04,"1:30p","Brooklyn Nets",119,"Milwaukee Bucks",116,"",0,"Regular Season",-3,3,"Brooklyn Nets","Milwaukee Bucks"
"998","202008040SAC",2020-08-04,"2:30p","Dallas Mavericks",114,"Sacramento Kings",110,"OT",0,"Regular Season",-4,4,"Dallas Mavericks","Sacramento Kings"
"999","202008040LAC",2020-08-04,"4:00p","Phoenix Suns",117,"Los Angeles Clippers",115,"",0,"Regular Season",-2,2,"Phoenix Suns","Los Angeles Clippers"
"1000","202008040IND",2020-08-04,"6:00p","Orlando Magic",109,"Indiana Pacers",120,"",0,"Regular Season",11,-11,"Indiana Pacers","Orlando Magic"
"1001","202008040MIA",2020-08-04,"6:30p","Boston Celtics",106,"Miami Heat",112,"",0,"Regular Season",6,-6,"Miami Heat","Boston Celtics"
"1002","202008040POR",2020-08-04,"9:00p","Houston Rockets",102,"Portland Trail Blazers",110,"",0,"Regular Season",8,-8,"Portland Trail Blazers","Houston Rockets"
"1003","202008050UTA",2020-08-05,"2:30p","Memphis Grizzlies",115,"Utah Jazz",124,"",0,"Regular Season",9,-9,"Utah Jazz","Memphis Grizzlies"
"1004","202008050WAS",2020-08-05,"4:00p","Philadelphia 76ers",107,"Washington Wizards",98,"",0,"Regular Season",-9,9,"Philadelphia 76ers","Washington Wizards"
"1005","202008050SAS",2020-08-05,"4:00p","Denver Nuggets",132,"San Antonio Spurs",126,"",0,"Regular Season",-6,6,"Denver Nuggets","San Antonio Spurs"
"1006","202008050LAL",2020-08-05,"6:30p","Oklahoma City Thunder",105,"Los Angeles Lakers",86,"",0,"Regular Season",-19,19,"Oklahoma City Thunder","Los Angeles Lakers"
"1007","202008050ORL",2020-08-05,"8:00p","Toronto Raptors",109,"Orlando Magic",99,"",0,"Regular Season",-10,10,"Toronto Raptors","Orlando Magic"
"1008","202008050BOS",2020-08-05,"9:00p","Brooklyn Nets",115,"Boston Celtics",149,"",0,"Regular Season",34,-34,"Boston Celtics","Brooklyn Nets"
"1009","202008060SAC",2020-08-06,"1:30p","New Orleans Pelicans",125,"Sacramento Kings",140,"",0,"Regular Season",15,-15,"Sacramento Kings","New Orleans Pelicans"
"1010","202008060MIL",2020-08-06,"4:00p","Miami Heat",116,"Milwaukee Bucks",130,"",0,"Regular Season",14,-14,"Milwaukee Bucks","Miami Heat"
"1011","202008060PHO",2020-08-06,"4:00p","Indiana Pacers",99,"Phoenix Suns",114,"",0,"Regular Season",15,-15,"Phoenix Suns","Indiana Pacers"
"1012","202008060DAL",2020-08-06,"6:30p","Los Angeles Clippers",126,"Dallas Mavericks",111,"",0,"Regular Season",-15,15,"Los Angeles Clippers","Dallas Mavericks"
"1013","202008060DEN",2020-08-06,"8:00p","Portland Trail Blazers",125,"Denver Nuggets",115,"",0,"Regular Season",-10,10,"Portland Trail Blazers","Denver Nuggets"
"1014","202008060HOU",2020-08-06,"9:00p","Los Angeles Lakers",97,"Houston Rockets",113,"",0,"Regular Season",16,-16,"Houston Rockets","Los Angeles Lakers"
"1015","202008070SAS",2020-08-07,"1:00p","Utah Jazz",111,"San Antonio Spurs",119,"",0,"Regular Season",8,-8,"San Antonio Spurs","Utah Jazz"
"1016","202008070MEM",2020-08-07,"4:00p","Oklahoma City Thunder",92,"Memphis Grizzlies",121,"",0,"Regular Season",29,-29,"Memphis Grizzlies","Oklahoma City Thunder"
"1017","202008070BRK",2020-08-07,"5:00p","Sacramento Kings",106,"Brooklyn Nets",119,"",0,"Regular Season",13,-13,"Brooklyn Nets","Sacramento Kings"
"1018","202008070PHI",2020-08-07,"6:30p","Orlando Magic",101,"Philadelphia 76ers",108,"",0,"Regular Season",7,-7,"Philadelphia 76ers","Orlando Magic"
"1019","202008070NOP",2020-08-07,"8:00p","Washington Wizards",107,"New Orleans Pelicans",118,"",0,"Regular Season",11,-11,"New Orleans Pelicans","Washington Wizards"
"1020","202008070TOR",2020-08-07,"9:00p","Boston Celtics",122,"Toronto Raptors",100,"",0,"Regular Season",-22,22,"Boston Celtics","Toronto Raptors"
"1021","202008080POR",2020-08-08,"1:00p","Los Angeles Clippers",122,"Portland Trail Blazers",117,"",0,"Regular Season",-5,5,"Los Angeles Clippers","Portland Trail Blazers"
"1022","202008080DEN",2020-08-08,"3:30p","Utah Jazz",132,"Denver Nuggets",134,"2OT",0,"Regular Season",2,-2,"Denver Nuggets","Utah Jazz"
"1023","202008080IND",2020-08-08,"6:00p","Los Angeles Lakers",111,"Indiana Pacers",116,"",0,"Regular Season",5,-5,"Indiana Pacers","Los Angeles Lakers"
"1024","202008080MIA",2020-08-08,"7:30p","Phoenix Suns",119,"Miami Heat",112,"",0,"Regular Season",-7,7,"Phoenix Suns","Miami Heat"
"1025","202008080DAL",2020-08-08,"8:30p","Milwaukee Bucks",132,"Dallas Mavericks",136,"OT",0,"Regular Season",4,-4,"Dallas Mavericks","Milwaukee Bucks"
"1026","202008090OKC",2020-08-09,"12:30p","Washington Wizards",103,"Oklahoma City Thunder",121,"",0,"Regular Season",18,-18,"Oklahoma City Thunder","Washington Wizards"
"1027","202008090TOR",2020-08-09,"2:00p","Memphis Grizzlies",99,"Toronto Raptors",108,"",0,"Regular Season",9,-9,"Toronto Raptors","Memphis Grizzlies"
"1028","202008090NOP",2020-08-09,"3:00p","San Antonio Spurs",122,"New Orleans Pelicans",113,"",0,"Regular Season",-9,9,"San Antonio Spurs","New Orleans Pelicans"
"1029","202008090BOS",2020-08-09,"5:00p","Orlando Magic",119,"Boston Celtics",122,"OT",0,"Regular Season",3,-3,"Boston Celtics","Orlando Magic"
